Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
08/16/2021,EQ,"3,460.00","3,494.35","3,436.50","3,463.40","3,464.75","3,472.95","3,470.40","3,494.35","2,216.45","20,83,489","7,23,05,49,749.25","1,20,736"
08/13/2021,EQ,"3,360.75","3,480.00","3,357.50","3,351.75","3,456.05","3,463.40","3,438.94","3,480.00","2,216.45","43,63,584","15,00,60,82,710.35","2,17,264"
08/12/2021,EQ,"3,326.00","3,368.00","3,326.00","3,344.20","3,347.00","3,351.75","3,353.87","3,399.65","2,216.45","13,10,205","4,39,42,55,743.65","84,190"
08/11/2021,EQ,"3,350.00","3,360.00","3,327.10","3,333.90","3,348.00","3,344.20","3,344.63","3,399.65","2,216.45","19,29,707","6,45,41,61,673.50","1,04,272"
08/10/2021,EQ,"3,315.60","3,349.90","3,315.60","3,322.70","3,330.50","3,333.90","3,334.47","3,399.65","2,216.45","20,40,777","6,80,49,14,788.20","1,00,513"
08/09/2021,EQ,"3,323.90","3,337.00","3,310.00","3,309.80","3,321.00","3,322.70","3,323.80","3,399.65","2,216.45","15,10,489","5,02,05,66,711.25","96,243"
08/06/2021,EQ,"3,272.55","3,324.00","3,265.00","3,283.95","3,311.00","3,309.80","3,299.35","3,399.65","2,216.45","22,92,362","7,56,33,09,162.25","1,02,596"
08/05/2021,EQ,"3,275.00","3,315.00","3,262.50","3,273.95","3,282.15","3,283.95","3,291.59","3,399.65","2,216.45","25,34,521","8,34,25,97,223.05","1,01,103"
08/04/2021,EQ,"3,300.00","3,305.20","3,261.20","3,284.90","3,275.00","3,273.95","3,280.85","3,399.65","2,216.45","29,29,598","9,61,15,65,427.20","97,356"
08/03/2021,EQ,"3,229.00","3,290.00","3,218.95","3,219.40","3,278.50","3,284.90","3,265.75","3,399.65","2,216.45","38,04,735","12,42,53,11,115.35","1,69,947"
08/02/2021,EQ,"3,180.00","3,224.90","3,167.00","3,167.45","3,220.00","3,219.40","3,199.51","3,399.65","2,216.45","26,08,669","8,34,64,53,822.50","1,12,175"
07/30/2021,EQ,"3,219.00","3,223.50","3,162.35","3,195.80","3,167.70","3,167.45","3,191.59","3,399.65","2,163.50","29,99,943","9,57,45,88,335.95","1,40,915"
07/29/2021,EQ,"3,200.25","3,225.45","3,190.30","3,197.80","3,194.00","3,195.80","3,207.56","3,399.65","2,163.50","17,31,997","5,55,54,84,672.65","1,23,060"
07/28/2021,EQ,"3,188.00","3,204.45","3,132.40","3,182.95","3,199.90","3,197.80","3,169.59","3,399.65","2,163.50","16,60,654","5,26,35,94,035.55","1,13,534"
07/27/2021,EQ,"3,200.00","3,210.00","3,161.15","3,197.55","3,187.95","3,182.95","3,185.06","3,399.65","2,163.50","11,21,367","3,57,16,16,645.05","79,117"
07/26/2021,EQ,"3,200.00","3,224.25","3,190.85","3,212.85","3,200.35","3,197.55","3,205.52","3,399.65","2,163.50","12,59,611","4,03,77,09,192.05","87,600"
07/23/2021,EQ,"3,230.00","3,241.55","3,206.65","3,216.35","3,210.00","3,212.85","3,225.77","3,399.65","2,125.10","17,76,193","5,72,95,96,471.60","1,00,269"
07/22/2021,EQ,"3,190.00","3,224.95","3,190.00","3,205.80","3,214.70","3,216.35","3,212.15","3,399.65","2,125.10","28,59,334","9,18,46,01,700.55","1,21,867"
07/20/2021,EQ,"3,184.60","3,215.00","3,156.15","3,184.60","3,203.85","3,205.80","3,187.48","3,399.65","2,125.10","18,11,945","5,77,55,40,904.05","1,32,943"
07/19/2021,EQ,"3,180.00","3,199.80","3,176.00","3,194.80","3,184.90","3,184.60","3,185.26","3,399.65","2,125.10","15,97,058","5,08,70,41,968.65","78,047"
07/16/2021,EQ,"3,213.00","3,219.85","3,192.00","3,202.95","3,194.50","3,194.80","3,202.38","3,399.65","2,125.10","12,56,526","4,02,38,79,474.80","90,365"
07/15/2021,EQ,"3,227.60","3,231.85","3,194.00","3,214.55","3,201.90","3,202.95","3,207.01","3,399.65","2,125.10","22,32,968","7,16,11,60,396.00","1,34,474"
07/14/2021,EQ,"3,187.00","3,222.00","3,185.00","3,187.55","3,214.40","3,214.55","3,207.79","3,399.65","2,125.10","20,44,279","6,55,76,20,557.05","1,21,236"
07/13/2021,EQ,"3,214.00","3,214.00","3,175.00","3,193.10","3,190.40","3,187.55","3,192.60","3,399.65","2,125.10","18,09,339","5,77,64,98,373.75","1,19,046"
07/12/2021,EQ,"3,235.00","3,236.00","3,188.35","3,208.15","3,198.40","3,193.10","3,212.90","3,399.65","2,125.10","18,92,226","6,07,95,23,668.95","1,36,133"
07/09/2021,EQ,"3,250.00","3,282.00","3,201.00","3,258.50","3,211.80","3,208.15","3,232.37","3,399.65","2,125.10","63,65,067","20,57,42,74,921.25","3,21,370"
07/08/2021,EQ,"3,298.00","3,298.00","3,231.90","3,274.95","3,253.00","3,258.50","3,264.38","3,399.65","2,125.10","24,85,811","8,11,46,42,972.35","1,59,147"
07/07/2021,EQ,"3,275.00","3,282.70","3,241.60","3,262.30","3,275.85","3,274.95","3,264.79","3,399.65","2,125.10","26,40,710","8,62,13,56,119.05","1,19,862"
07/06/2021,EQ,"3,313.00","3,328.00","3,256.10","3,321.00","3,273.65","3,262.30","3,285.26","3,399.65","2,125.10","21,59,420","7,09,42,62,857.45","1,42,732"
07/05/2021,EQ,"3,342.00","3,374.00","3,302.00","3,325.45","3,328.00","3,321.00","3,342.14","3,399.65","2,125.10","19,72,858","6,59,35,60,506.90","1,13,655"
07/02/2021,EQ,"3,331.00","3,339.70","3,295.20","3,341.50","3,329.00","3,325.45","3,311.83","3,399.65","2,075.05","16,82,274","5,57,14,06,774.65","1,24,870"
07/01/2021,EQ,"3,358.00","3,362.00","3,332.35","3,345.75","3,338.00","3,341.50","3,343.83","3,399.65","2,075.05","9,90,310","3,31,14,27,478.80","63,177"
06/30/2021,EQ,"3,346.00","3,382.00","3,338.50","3,340.85","3,351.00","3,345.75","3,356.80","3,399.65","2,075.05","16,93,146","5,68,35,48,098.95","1,01,344"
06/29/2021,EQ,"3,342.00","3,366.30","3,326.50","3,336.75","3,335.25","3,340.85","3,344.11","3,399.65","2,075.05","14,97,322","5,00,72,16,160.85","97,261"
06/28/2021,EQ,"3,391.50","3,391.50","3,333.00","3,380.80","3,342.00","3,336.75","3,345.72","3,399.65","2,075.05","13,55,238","4,53,42,49,770.00","80,472"
06/25/2021,EQ,"3,375.25","3,399.65","3,350.00","3,373.60","3,371.00","3,380.80","3,377.11","3,399.65","2,009.25","27,22,861","9,19,54,12,962.85","1,12,139"
06/24/2021,EQ,"3,284.00","3,383.00","3,278.50","3,261.40","3,370.00","3,373.60","3,344.69","3,383.00","2,009.25","41,55,204","13,89,78,53,675.10","1,91,883"
06/23/2021,EQ,"3,329.00","3,329.00","3,256.40","3,301.20","3,267.30","3,261.40","3,277.84","3,358.00","2,009.25","14,67,104","4,80,89,28,707.90","97,430"
06/22/2021,EQ,"3,304.00","3,327.05","3,285.00","3,273.10","3,304.00","3,301.20","3,309.41","3,358.00","2,009.25","17,08,688","5,65,47,51,060.65","91,864"
06/21/2021,EQ,"3,265.00","3,286.00","3,251.70","3,297.30","3,273.00","3,273.10","3,270.48","3,358.00","2,009.25","11,30,569","3,69,75,04,601.30","77,545"
06/18/2021,EQ,"3,350.90","3,358.00","3,275.00","3,317.75","3,303.00","3,297.30","3,312.52","3,358.00","2,000.95","33,80,431","11,19,77,61,791.30","1,41,335"
06/17/2021,EQ,"3,265.50","3,336.05","3,260.00","3,274.35","3,328.00","3,317.75","3,295.52","3,354.35","2,000.95","22,73,413","7,49,20,87,861.65","1,31,862"
06/16/2021,EQ,"3,262.10","3,294.70","3,253.00","3,262.75","3,270.00","3,274.35","3,273.56","3,354.35","2,000.95","16,35,552","5,35,40,77,782.45","92,225"
06/15/2021,EQ,"3,298.00","3,298.00","3,251.55","3,276.35","3,262.00","3,262.75","3,275.11","3,354.35","2,000.95","13,04,985","4,27,39,70,422.60","96,054"
06/14/2021,EQ,"3,279.00","3,308.70","3,270.35","3,273.80","3,277.15","3,276.35","3,284.58","3,354.35","2,000.95","18,47,360","6,06,77,99,808.60","82,241"
06/11/2021,EQ,"3,211.55","3,309.00","3,211.00","3,216.80","3,279.00","3,273.80","3,269.42","3,354.35","2,000.95","34,52,954","11,28,91,68,561.40","1,39,241"
06/10/2021,EQ,"3,210.00","3,224.00","3,193.00","3,200.25","3,216.00","3,216.80","3,210.54","3,354.35","2,000.95","18,74,324","6,01,75,89,512.15","1,00,093"
06/09/2021,EQ,"3,202.00","3,220.00","3,186.20","3,200.15","3,199.70","3,200.25","3,202.19","3,354.35","2,000.95","17,10,925","5,47,87,05,691.35","75,025"
06/08/2021,EQ,"3,198.00","3,231.00","3,187.20","3,183.20","3,199.35","3,200.15","3,212.89","3,354.35","2,000.95","25,74,057","8,27,01,59,545.55","1,15,327"
06/07/2021,EQ,"3,145.00","3,190.45","3,133.60","3,143.75","3,187.00","3,183.20","3,157.52","3,354.35","2,000.95","25,59,821","8,08,26,89,475.70","1,02,542"
06/04/2021,EQ,"3,128.00","3,156.85","3,125.00","3,141.25","3,138.50","3,143.75","3,140.46","3,354.35","1,981.10","18,36,060","5,76,60,71,003.15","78,503"
06/03/2021,EQ,"3,154.55","3,154.55","3,122.65","3,129.45","3,144.90","3,141.25","3,136.68","3,354.35","1,981.10","12,81,706","4,02,03,00,713.05","91,185"
06/02/2021,EQ,"3,150.85","3,159.45","3,115.00","3,153.00","3,135.00","3,129.45","3,128.08","3,354.35","1,981.10","22,40,078","7,00,71,34,474.80","1,32,990"
06/01/2021,EQ,"3,168.60","3,169.95","3,132.00","3,159.15","3,153.90","3,153.00","3,147.93","3,354.35","1,981.10","13,77,441","4,33,60,83,044.90","91,948"
05/31/2021,EQ,"3,150.00","3,170.35","3,128.60","3,143.60","3,163.40","3,159.15","3,155.52","3,354.35","1,981.10","16,52,799","5,21,54,39,448.10","86,026"
05/28/2021,EQ,"3,189.50","3,198.00","3,135.65","3,180.00","3,146.35","3,143.60","3,161.25","3,354.35","1,925.00","17,63,701","5,57,54,92,889.05","98,509"
05/27/2021,EQ,"3,161.95","3,217.75","3,161.80","3,158.50","3,198.00","3,180.00","3,189.10","3,354.35","1,925.00","59,59,785","19,00,63,45,222.15","1,81,046"
05/26/2021,EQ,"3,120.00","3,165.00","3,103.80","3,114.00","3,158.00","3,158.50","3,143.41","3,354.35","1,925.00","19,23,753","6,04,71,45,461.35","98,431"
05/25/2021,EQ,"3,092.00","3,128.25","3,082.10","3,081.50","3,115.00","3,114.00","3,111.62","3,354.35","1,925.00","18,41,613","5,73,03,95,912.55","1,22,270"
05/24/2021,EQ,"3,081.50","3,105.00","3,072.00","3,080.50","3,082.45","3,081.50","3,089.42","3,354.35","1,925.00","16,52,260","5,10,45,27,041.80","79,516"
05/21/2021,EQ,"3,061.00","3,088.20","3,055.10","3,060.00","3,080.50","3,080.50","3,075.95","3,354.35","1,872.10","16,85,566","5,18,47,15,065.35","74,555"
05/20/2021,EQ,"3,067.10","3,088.80","3,052.10","3,082.00","3,060.65","3,060.00","3,065.96","3,354.35","1,872.10","23,29,027","7,14,06,93,825.45","1,10,631"
05/19/2021,EQ,"3,084.00","3,118.00","3,067.10","3,088.80","3,084.90","3,082.00","3,095.03","3,354.35","1,872.10","19,86,041","6,14,68,47,715.90","1,12,427"
05/18/2021,EQ,"3,100.00","3,124.00","3,078.00","3,069.75","3,089.00","3,088.80","3,097.13","3,354.35","1,872.10","20,98,538","6,49,94,42,922.95","65,396"
05/17/2021,EQ,"3,055.00","3,075.20","3,036.00","3,051.50","3,072.75","3,069.75","3,054.41","3,354.35","1,872.10","28,90,462","8,82,86,42,067.75","98,199"
05/14/2021,EQ,"3,098.50","3,098.50","3,040.00","3,087.60","3,052.00","3,051.50","3,051.89","3,354.35","1,865.20","20,43,935","6,23,78,62,560.75","1,26,572"
05/12/2021,EQ,"3,120.00","3,120.00","3,070.60","3,122.60","3,085.50","3,087.60","3,086.76","3,354.35","1,865.20","19,78,558","6,10,73,29,661.55","1,01,860"
05/11/2021,EQ,"3,125.00","3,128.10","3,091.15","3,145.50","3,120.00","3,122.60","3,111.04","3,354.35","1,865.20","24,15,625","7,51,51,02,667.10","93,623"
05/10/2021,EQ,"3,145.95","3,164.20","3,125.00","3,132.90","3,147.00","3,145.50","3,145.94","3,354.35","1,865.20","21,37,153","6,72,33,56,016.90","1,00,229"
05/07/2021,EQ,"3,133.00","3,159.85","3,111.80","3,111.45","3,131.00","3,132.90","3,136.92","3,354.35","1,865.20","19,12,540","5,99,94,92,210.40","94,194"
05/06/2021,EQ,"3,105.50","3,134.00","3,074.00","3,095.70","3,115.90","3,111.45","3,107.27","3,354.35","1,865.20","17,91,671","5,56,72,13,773.10","72,680"
05/05/2021,EQ,"3,070.00","3,099.40","3,052.40","3,049.75","3,095.75","3,095.70","3,083.22","3,354.35","1,865.20","19,39,289","5,97,92,55,988.85","1,15,524"
05/04/2021,EQ,"3,062.80","3,090.00","3,035.00","3,037.00","3,052.90","3,049.75","3,061.20","3,354.35","1,865.20","19,90,777","6,09,41,67,595.30","94,786"
05/03/2021,EQ,"3,024.90","3,055.00","3,004.00","3,035.65","3,035.85","3,037.00","3,035.65","3,354.35","1,865.20","15,45,831","4,69,26,05,166.20","1,09,575"
04/30/2021,EQ,"3,099.00","3,132.05","3,020.00","3,115.25","3,040.00","3,035.65","3,063.19","3,354.35","1,825.00","30,72,305","9,41,10,56,605.10","1,57,829"
04/29/2021,EQ,"3,145.60","3,157.35","3,105.50","3,124.10","3,114.45","3,115.25","3,130.83","3,354.35","1,825.00","16,21,395","5,07,63,05,907.85","98,275"
04/28/2021,EQ,"3,149.95","3,151.00","3,112.00","3,132.00","3,123.00","3,124.10","3,125.72","3,354.35","1,825.00","16,39,037","5,12,31,75,756.75","76,017"
04/27/2021,EQ,"3,106.00","3,136.10","3,103.00","3,100.80","3,132.75","3,132.00","3,122.18","3,354.35","1,825.00","14,71,417","4,59,40,35,861.35","97,077"
04/26/2021,EQ,"3,102.05","3,153.00","3,088.05","3,109.50","3,100.05","3,100.80","3,122.35","3,354.35","1,825.00","24,90,260","7,77,54,64,961.20","87,012"
04/23/2021,EQ,"3,105.00","3,119.00","3,091.05","3,118.80","3,110.20","3,109.50","3,105.86","3,354.35","1,719.15","16,15,309","5,01,69,30,338.85","93,127"
04/22/2021,EQ,"3,148.00","3,148.00","3,105.25","3,144.55","3,121.05","3,118.80","3,122.39","3,354.35","1,719.15","19,88,980","6,21,03,80,335.40","1,72,941"
04/20/2021,EQ,"3,225.00","3,225.35","3,126.35","3,161.80","3,140.00","3,144.55","3,150.28","3,354.35","1,719.15","31,41,893","9,89,78,43,132.45","1,62,928"
04/19/2021,EQ,"3,169.00","3,189.00","3,135.10","3,195.15","3,159.15","3,161.80","3,164.13","3,354.35","1,719.15","26,79,106","8,47,70,31,167.55","1,26,444"
04/16/2021,EQ,"3,229.00","3,247.00","3,182.60","3,218.95","3,186.10","3,195.15","3,209.11","3,354.35","1,675.05","32,24,657","10,34,82,87,512.60","1,23,918"
04/15/2021,EQ,"3,160.30","3,237.25","3,087.45","3,104.05","3,227.00","3,218.95","3,168.14","3,354.35","1,675.05","60,62,760","19,20,76,55,907.60","2,19,212"
04/13/2021,EQ,"3,214.00","3,214.00","3,073.05","3,246.55","3,120.00","3,104.05","3,116.13","3,354.35","1,675.05","86,54,596","26,96,88,83,551.05","4,36,638"
04/12/2021,EQ,"3,322.25","3,338.10","3,213.20","3,322.25","3,250.00","3,246.55","3,275.21","3,354.35","1,675.05","37,91,828","12,41,90,18,301.00","2,02,522"
04/09/2021,EQ,"3,354.00","3,354.35","3,308.00","3,317.35","3,325.00","3,322.25","3,327.38","3,354.35","1,675.05","29,11,129","9,68,64,22,200.65","1,14,832"
04/08/2021,EQ,"3,270.00","3,335.00","3,266.05","3,271.40","3,315.00","3,317.35","3,314.03","3,339.80","1,675.05","25,78,118","8,54,39,56,094.10","1,42,722"
04/07/2021,EQ,"3,259.00","3,277.55","3,234.80","3,264.70","3,271.00","3,271.40","3,258.05","3,339.80","1,675.05","24,91,268","8,11,66,66,257.70","1,22,792"
04/06/2021,EQ,"3,275.00","3,275.00","3,230.00","3,238.90","3,266.50","3,264.70","3,254.36","3,339.80","1,675.05","22,91,562","7,45,75,70,557.40","1,09,190"
04/05/2021,EQ,"3,171.00","3,263.00","3,151.00","3,165.00","3,241.00","3,238.90","3,206.75","3,339.80","1,675.05","53,17,862","17,05,30,50,939.60","2,29,667"
04/01/2021,EQ,"3,191.10","3,215.00","3,145.00","3,177.85","3,167.00","3,165.00","3,178.41","3,339.80","1,650.00","42,85,076","13,61,97,43,474.75","1,54,796"
03/31/2021,EQ,"3,155.00","3,205.00","3,132.00","3,158.55","3,175.30","3,177.85","3,177.88","3,339.80","1,650.00","35,30,069","11,21,81,35,153.05","1,56,653"
03/30/2021,EQ,"3,083.00","3,188.45","3,060.90","3,066.80","3,172.00","3,158.55","3,139.65","3,339.80","1,650.00","46,94,261","14,73,83,34,444.25","1,91,356"
03/26/2021,EQ,"3,090.65","3,118.00","3,043.05","3,064.85","3,062.00","3,066.80","3,078.97","3,339.80","1,617.75","36,97,370","11,38,40,84,592.30","2,01,134"
03/25/2021,EQ,"3,112.20","3,130.85","3,050.00","3,121.10","3,074.50","3,064.85","3,091.11","3,339.80","1,617.75","31,79,786","9,82,90,64,107.90","1,53,808"
03/24/2021,EQ,"3,111.20","3,152.30","3,111.15","3,142.60","3,123.60","3,121.10","3,130.63","3,339.80","1,617.75","22,07,104","6,90,96,31,859.00","1,10,682"
03/23/2021,EQ,"3,140.00","3,169.00","3,122.85","3,129.65","3,142.00","3,142.60","3,148.33","3,339.80","1,617.75","33,05,973","10,40,82,99,726.90","1,67,131"
03/22/2021,EQ,"3,048.70","3,139.45","3,018.65","3,050.20","3,128.00","3,129.65","3,086.03","3,339.80","1,617.75","28,21,646","8,70,76,78,923.10","1,37,406"
03/19/2021,EQ,"3,030.00","3,099.00","3,005.00","3,036.50","3,054.80","3,050.20","3,049.18","3,339.80","1,546.75","57,76,626","17,61,39,85,029.65","1,53,489"
03/18/2021,EQ,"3,125.95","3,146.45","2,987.05","3,112.95","3,042.00","3,036.50","3,083.67","3,339.80","1,546.75","36,56,306","11,27,48,28,058.35","1,64,183"
03/17/2021,EQ,"3,105.00","3,155.00","3,085.30","3,110.05","3,107.40","3,112.95","3,130.14","3,339.80","1,546.75","38,38,390","12,01,47,11,142.05","1,83,445"
03/16/2021,EQ,"3,060.00","3,141.00","3,060.00","3,066.15","3,106.00","3,110.05","3,114.11","3,339.80","1,546.75","48,94,756","15,24,28,17,601.80","1,90,871"
03/15/2021,EQ,"3,041.00","3,099.00","3,041.00","3,057.95","3,062.05","3,066.15","3,069.74","3,339.80","1,546.75","30,97,140","9,50,74,10,762.30","1,38,642"
03/12/2021,EQ,"3,075.00","3,117.00","3,041.35","3,070.95","3,053.10","3,057.95","3,084.20","3,339.80","1,506.05","29,38,317","9,06,23,43,314.40","1,28,801"
03/10/2021,EQ,"3,075.00","3,093.20","3,060.00","3,050.95","3,070.00","3,070.95","3,077.29","3,339.80","1,506.05","30,53,778","9,39,73,59,901.30","1,64,340"
03/09/2021,EQ,"3,006.95","3,066.90","2,992.10","3,006.95","3,060.50","3,050.95","3,023.94","3,339.80","1,506.05","19,42,397","5,87,36,98,965.55","1,33,488"
03/08/2021,EQ,"3,016.00","3,033.00","2,996.00","3,008.05","3,008.70","3,006.95","3,016.64","3,339.80","1,506.05","20,03,125","6,04,27,02,431.75","1,13,743"
03/05/2021,EQ,"3,016.10","3,063.20","2,996.60","3,049.70","3,025.00","3,008.05","3,033.92","3,339.80","1,506.05","32,03,686","9,71,97,19,834.10","1,27,882"
03/04/2021,EQ,"3,023.00","3,081.45","3,016.05","3,059.10","3,042.90","3,049.70","3,058.77","3,339.80","1,506.05","39,16,760","11,98,04,83,432.05","1,74,500"
03/03/2021,EQ,"3,035.00","3,064.00","2,996.90","3,006.35","3,058.00","3,059.10","3,036.11","3,339.80","1,506.05","35,09,857","10,65,63,15,248.05","1,83,148"
03/02/2021,EQ,"2,960.00","3,025.00","2,948.00","2,924.20","3,019.00","3,006.35","2,981.60","3,339.80","1,506.05","33,06,469","9,85,85,60,232.35","1,86,577"
03/01/2021,EQ,"2,926.00","2,965.00","2,901.80","2,894.30","2,935.50","2,924.20","2,929.39","3,339.80","1,506.05","32,65,871","9,56,70,12,658.35","1,70,820"
02/26/2021,EQ,"2,960.00","2,972.35","2,880.00","2,995.30","2,903.85","2,894.30","2,916.68","3,339.80","1,506.05","55,53,153","16,19,67,77,082.55","3,48,532"
02/25/2021,EQ,"2,974.00","3,029.90","2,968.45","2,948.10","2,985.05","2,995.30","3,000.62","3,339.80","1,506.05","42,24,073","12,67,48,49,320.45","2,23,397"
02/24/2021,EQ,"2,972.00","3,003.35","2,921.15","2,980.20","2,946.85","2,948.10","2,946.07","3,339.80","1,506.05","37,74,549","11,12,00,81,886.95","1,32,336"
02/23/2021,EQ,"2,970.00","3,028.00","2,968.00","2,958.45","2,985.10","2,980.20","2,996.35","3,339.80","1,506.05","38,32,829","11,48,45,13,631.45","1,92,941"
02/22/2021,EQ,"3,096.00","3,096.00","2,943.15","3,071.85","2,955.50","2,958.45","2,999.26","3,339.80","1,506.05","53,66,696","16,09,61,21,002.20","2,66,786"
02/19/2021,EQ,"3,058.00","3,087.15","3,016.15","3,057.35","3,078.00","3,071.85","3,047.73","3,339.80","1,506.05","37,25,028","11,35,28,87,527.85","1,30,797"
02/18/2021,EQ,"3,065.00","3,097.90","3,031.00","3,073.10","3,055.00","3,057.35","3,057.94","3,339.80","1,506.05","41,89,909","12,81,25,10,327.00","1,76,370"
02/17/2021,EQ,"3,105.10","3,132.85","3,045.55","3,108.80","3,073.45","3,073.10","3,076.93","3,339.80","1,506.05","36,78,426","11,31,82,62,125.10","2,04,277"
02/16/2021,EQ,"3,150.00","3,167.65","3,100.00","3,139.85","3,113.00","3,108.80","3,122.98","3,339.80","1,506.05","34,35,770","10,72,98,49,665.90","1,71,006"
02/15/2021,EQ,"3,209.00","3,209.00","3,131.55","3,190.80","3,149.00","3,139.85","3,156.80","3,339.80","1,506.05","26,30,853","8,30,50,69,201.35","1,43,467"
02/12/2021,EQ,"3,184.20","3,245.50","3,182.00","3,206.00","3,188.25","3,190.80","3,214.96","3,339.80","1,506.05","27,77,404","8,92,92,53,698.30","1,13,414"
02/11/2021,EQ,"3,215.00","3,219.30","3,185.05","3,213.30","3,204.50","3,206.00","3,201.77","3,339.80","1,506.05","11,65,882","3,73,28,84,248.70","53,910"
02/10/2021,EQ,"3,185.00","3,219.40","3,157.30","3,176.90","3,215.50","3,213.30","3,197.06","3,339.80","1,506.05","21,27,983","6,80,32,89,931.00","1,15,813"
02/09/2021,EQ,"3,195.00","3,245.80","3,164.00","3,214.10","3,176.00","3,176.90","3,212.70","3,339.80","1,506.05","26,58,751","8,54,17,75,943.25","1,71,299"
02/08/2021,EQ,"3,189.50","3,226.00","3,155.15","3,157.95","3,219.00","3,214.10","3,191.08","3,339.80","1,506.05","25,26,592","8,06,25,47,697.85","1,55,790"
02/05/2021,EQ,"3,198.95","3,205.85","3,129.00","3,188.45","3,160.50","3,157.95","3,154.91","3,339.80","1,506.05","23,66,135","7,46,49,32,897.55","1,43,150"
02/04/2021,EQ,"3,216.05","3,237.85","3,176.00","3,200.05","3,185.50","3,188.45","3,198.51","3,339.80","1,506.05","20,57,261","6,58,01,60,004.75","1,05,804"
02/03/2021,EQ,"3,213.00","3,236.00","3,162.65","3,203.45","3,200.00","3,200.05","3,209.50","3,339.80","1,506.05","25,05,866","8,04,25,81,723.80","1,16,096"
02/02/2021,EQ,"3,174.00","3,224.00","3,150.00","3,139.35","3,195.00","3,203.45","3,197.36","3,339.80","1,506.05","28,81,837","9,21,42,82,428.10","1,14,024"
02/01/2021,EQ,"3,100.00","3,165.00","3,044.10","3,111.35","3,150.00","3,139.35","3,098.04","3,339.80","1,506.05","39,85,846","12,34,83,18,212.80","2,80,031"
01/29/2021,EQ,"3,210.05","3,216.85","3,100.00","3,196.55","3,126.95","3,111.35","3,142.99","3,339.80","1,506.05","54,45,659","17,11,56,46,045.40","1,85,207"
01/28/2021,EQ,"3,230.00","3,275.00","3,183.80","3,261.05","3,202.95","3,196.55","3,221.23","3,339.80","1,506.05","30,83,938","9,93,40,65,466.35","1,54,535"
01/27/2021,EQ,"3,300.00","3,306.45","3,227.00","3,291.30","3,263.00","3,261.05","3,265.48","3,339.80","1,506.05","27,86,662","9,09,97,82,354.05","1,75,811"
01/25/2021,EQ,"3,308.95","3,339.80","3,278.65","3,303.10","3,298.00","3,291.30","3,314.24","3,339.80","1,506.05","22,72,887","7,53,28,89,906.35","1,22,553"
01/22/2021,EQ,"3,241.90","3,325.00","3,241.90","3,273.85","3,292.20","3,303.10","3,300.02","3,327.95","1,506.05","30,52,459","10,07,31,63,825.50","1,20,993"
01/21/2021,EQ,"3,305.00","3,309.15","3,262.10","3,308.80","3,274.05","3,273.85","3,281.88","3,327.95","1,506.05","27,78,546","9,11,88,52,661.70","1,34,629"
01/20/2021,EQ,"3,270.00","3,327.95","3,267.10","3,260.70","3,305.00","3,308.80","3,304.97","3,327.95","1,506.05","34,53,446","11,41,35,30,807.30","1,69,490"
01/19/2021,EQ,"3,233.00","3,279.00","3,232.00","3,221.75","3,265.60","3,260.70","3,256.44","3,279.00","1,506.05","29,75,735","9,69,03,07,983.35","1,35,064"
01/18/2021,EQ,"3,250.00","3,256.75","3,187.40","3,233.35","3,215.00","3,221.75","3,230.06","3,274.00","1,506.05","41,60,906","13,43,99,89,256.75","1,95,067"
01/15/2021,EQ,"3,235.00","3,274.00","3,210.00","3,250.70","3,229.95","3,233.35","3,240.98","3,274.00","1,506.05","41,31,692","13,39,07,34,930.65","1,93,972"
01/14/2021,EQ,"3,155.00","3,266.50","3,120.40","3,158.95","3,244.35","3,250.70","3,207.17","3,266.50","1,506.05","69,31,542","22,23,06,11,264.15","2,76,953"
01/13/2021,EQ,"3,175.00","3,177.00","3,126.25","3,174.85","3,158.00","3,158.95","3,147.46","3,230.00","1,506.05","35,72,801","11,24,52,61,941.15","1,89,690"
01/12/2021,EQ,"3,176.45","3,210.00","3,150.00","3,176.45","3,172.00","3,174.85","3,187.07","3,230.00","1,506.05","36,11,458","11,50,99,72,776.65","1,42,696"
01/11/2021,EQ,"3,230.00","3,230.00","3,146.55","3,120.90","3,170.45","3,176.45","3,174.16","3,230.00","1,506.05","95,08,039","30,18,00,45,841.35","2,94,091"
01/08/2021,EQ,"3,090.00","3,128.00","3,060.00","3,032.80","3,122.75","3,120.90","3,100.97","3,128.00","1,506.05","58,79,039","18,23,07,17,038.75","2,14,010"
01/07/2021,EQ,"3,075.00","3,080.85","3,000.25","3,051.50","3,048.65","3,032.80","3,028.74","3,114.25","1,506.05","37,17,827","11,26,03,21,904.20","1,67,700"
01/06/2021,EQ,"3,100.00","3,113.50","3,037.20","3,093.00","3,053.00","3,051.50","3,078.56","3,114.25","1,506.05","37,26,716","11,47,29,36,907.35","1,72,084"
01/05/2021,EQ,"3,039.60","3,114.25","3,039.60","3,039.45","3,090.65","3,093.00","3,084.07","3,114.25","1,506.05","58,01,309","17,89,16,34,394.80","2,02,735"
01/04/2021,EQ,"2,950.00","3,050.75","2,940.95","2,928.25","3,042.70","3,039.45","2,998.15","3,050.75","1,506.05","51,13,293","15,33,04,05,223.95","2,07,562"
