Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
22-NOV-2018,13955.0,14109.45,13819.7,13835.7,37088426.0,1927.98
26-NOV-2018,13836.95,14083.7,13581.35,14025.4,47715485.0,2718.47
27-NOV-2018,14057.9,14265.25,14000.4,14225.35,37834150.0,2299.73
28-NOV-2018,14266.75,14658.9,14250.9,14632.9,57816831.0,3218.15
29-NOV-2018,14726.75,14732.65,14433.05,14465.25,63005396.0,2580.88
30-NOV-2018,14494.7,14710.8,14494.6,14638.05,50352789.0,2786.27
03-DEC-2018,14728.45,14790.8,14630.75,14740.4,45634980.0,1664.14
04-DEC-2018,14757.45,15015.1,14728.2,14999.9,50807357.0,2259.11
05-DEC-2018,14932.45,15062.4,14788.75,15012.95,38989529.0,1877.15
06-DEC-2018,14936.6,15064.25,14664.3,14693.75,36694749.0,2078.56
07-DEC-2018,14686.8,14700.05,14461.95,14662.9,39878132.0,2295.03
10-DEC-2018,14486.0,14723.7,14369.5,14419.2,39398373.0,1574.05
11-DEC-2018,14385.35,14684.45,14307.3,14579.6,48447503.0,2128.33
12-DEC-2018,14640.15,14756.5,14521.2,14738.55,46035249.0,1685.45
13-DEC-2018,14782.35,14908.9,14652.0,14840.95,62800061.0,2150.1
14-DEC-2018,14810.4,14913.8,14741.7,14851.4,41390824.0,2004.91
17-DEC-2018,14931.05,14931.05,14801.15,14873.05,36335815.0,1309.69
18-DEC-2018,14776.45,14809.55,14662.1,14730.9,46936075.0,1753.47
19-DEC-2018,14686.05,14698.9,14463.75,14591.8,36208238.0,2076.74
20-DEC-2018,14468.4,14621.8,14461.3,14542.15,35736127.0,1857.74
21-DEC-2018,14493.75,14505.5,14171.95,14207.85,61833131.0,2899.13
24-DEC-2018,14296.8,14371.75,14197.1,14247.75,30554691.0,1491.18
26-DEC-2018,14229.2,14229.2,14018.4,14158.9,33373773.0,1463.91
27-DEC-2018,14300.95,14460.7,14273.85,14354.5,46967544.0,2991.51
28-DEC-2018,14409.6,14451.7,14368.7,14385.8,24562333.0,1228.75
31-DEC-2018,14458.5,14481.4,14394.55,14440.3,18437992.0,995.37
01-JAN-2019,14426.45,14480.55,14357.05,14450.9,14008384.0,719.2
02-JAN-2019,14467.4,14593.85,14371.0,14447.1,27024498.0,1623.15
03-JAN-2019,14479.75,14542.3,14276.5,14322.15,25156380.0,1666.52
04-JAN-2019,14332.65,14359.2,13958.85,14146.15,32610951.0,2333.04
07-JAN-2019,14238.05,14316.0,14204.65,14291.5,23053554.0,1489.59
08-JAN-2019,14344.6,14357.75,14238.2,14285.7,30284463.0,1787.02
09-JAN-2019,14417.2,14495.7,14162.2,14326.05,39777101.0,2534.27
10-JAN-2019,14388.85,14393.45,14272.25,14323.25,25385563.0,1726.05
11-JAN-2019,14288.95,14326.9,14134.25,14307.1,36388890.0,3354.29
14-JAN-2019,14474.5,14495.7,14196.0,14223.6,41011605.0,2803.59
15-JAN-2019,14265.7,14685.5,14262.4,14658.5,82293752.0,4173.94
16-JAN-2019,14688.85,14732.75,14610.1,14707.8,41887904.0,2152.28
17-JAN-2019,14714.25,14813.9,14660.05,14800.25,38250488.0,2541.57
18-JAN-2019,14744.05,14923.75,14709.45,14892.95,34624811.0,2132.03
21-JAN-2019,14920.35,15100.2,14850.0,14966.4,45511115.0,2765.18
22-JAN-2019,14927.15,15019.6,14814.95,14962.6,33064975.0,2295.21
23-JAN-2019,14975.2,15003.85,14856.85,14888.75,37429423.0,2544.04
24-JAN-2019,14897.45,15003.55,14793.25,14971.85,33165996.0,1848.91
25-JAN-2019,14952.75,15161.2,14927.25,15039.25,39347664.0,1985.66
28-JAN-2019,15085.05,15161.7,15026.75,15120.1,35878523.0,2037.27
29-JAN-2019,15126.15,15293.0,14986.7,15231.3,31191349.0,1972.02
30-JAN-2019,15304.0,15381.45,15192.4,15255.2,37418911.0,2350.85
31-JAN-2019,15299.45,15513.45,15276.05,15499.3,47438828.0,3095.84
01-FEB-2019,15522.55,15751.75,15485.7,15724.3,29344350.0,2007.39
04-FEB-2019,15727.2,15819.7,15635.9,15754.8,23254965.0,1305.67
05-FEB-2019,15709.0,15812.15,15634.95,15738.7,26077745.0,1193.27
06-FEB-2019,15857.7,16090.7,15835.7,16055.6,44339473.0,2544.02
07-FEB-2019,16045.55,16167.85,16031.15,16085.85,30232353.0,1525.91
08-FEB-2019,16001.15,16145.7,15979.8,16019.8,25548817.0,1771.19
11-FEB-2019,16050.2,16159.05,16002.5,16099.05,22644494.0,1592.52
12-FEB-2019,16093.45,16094.6,15788.1,15938.6,33477588.0,1842.84
13-FEB-2019,15958.4,16087.3,15885.3,16041.65,28680952.0,1679.8
14-FEB-2019,15992.45,16002.2,15828.85,15861.65,25024087.0,1390.32
15-FEB-2019,15898.4,15912.45,15620.45,15815.6,55717193.0,1769.87
18-FEB-2019,15895.5,15948.1,15618.05,15659.0,30337931.0,1910.98
19-FEB-2019,15644.05,15651.9,15287.5,15333.5,28734431.0,2237.58
20-FEB-2019,15382.45,15651.7,15330.8,15609.45,33005377.0,2140.99
21-FEB-2019,15609.15,15691.4,15492.2,15588.9,40924365.0,3161.58
22-FEB-2019,15582.8,15717.3,15543.5,15684.7,26504046.0,1638.83
25-FEB-2019,15738.95,16029.95,15729.25,16003.7,25015005.0,1827.72
26-FEB-2019,15933.8,16069.4,15874.95,15989.6,33173348.0,2846.89
27-FEB-2019,15983.8,16007.65,15803.7,15902.1,39729486.0,2502.14
28-FEB-2019,15974.1,15974.1,15694.85,15732.0,48900361.0,3746.36
01-MAR-2019,15778.15,15871.1,15752.2,15848.3,31816077.0,2135.47
05-MAR-2019,15839.2,15839.2,15634.55,15664.1,55372214.0,2188.17
06-MAR-2019,15732.35,15814.7,15681.1,15735.05,66054615.0,2396.5
07-MAR-2019,15788.15,15788.15,15558.95,15582.1,35405290.0,2226.77
08-MAR-2019,15544.35,15545.65,15388.2,15408.7,47183037.0,2172.98
11-MAR-2019,15432.9,15500.75,15349.6,15388.5,66030778.0,2384.96
12-MAR-2019,15408.85,15497.2,15349.8,15384.55,50310706.0,2372.1
13-MAR-2019,15442.25,15550.85,15300.25,15342.9,49018707.0,2560.27
14-MAR-2019,15422.6,15437.05,15202.05,15260.45,39544967.0,1851.65
15-MAR-2019,15346.0,15649.25,15324.85,15546.6,55791714.0,3631.75
18-MAR-2019,15614.8,15661.3,15304.75,15359.45,30222245.0,2046.39
19-MAR-2019,15432.5,15545.45,15296.0,15495.55,33434307.0,2268.18
20-MAR-2019,15563.95,15735.25,15554.45,15599.25,43418330.0,2957.05
22-MAR-2019,15652.3,15652.3,15462.2,15551.1,32634674.0,2167.76
25-MAR-2019,15579.05,15579.05,15388.4,15416.85,28304864.0,1661.72
26-MAR-2019,15415.5,15426.25,15218.25,15356.6,28385813.0,1993.57
27-MAR-2019,15352.6,15421.85,15307.1,15339.4,27539227.0,1842.83
28-MAR-2019,15410.35,15636.5,15399.45,15566.75,38025265.0,2708.83
29-MAR-2019,15681.6,15729.5,15578.2,15628.2,28698651.0,2018.41
01-APR-2019,15668.8,15922.05,15662.55,15840.65,27734179.0,1820.31
02-APR-2019,15902.9,16013.25,15874.65,15988.4,25358268.0,2111.92
03-APR-2019,15996.5,16009.85,15862.5,15962.95,25163308.0,1951.19
04-APR-2019,15947.8,15954.15,15691.0,15744.8,31363340.0,2417.67
05-APR-2019,15800.45,15952.5,15759.8,15923.05,23506932.0,1788.82
08-APR-2019,15982.85,16061.3,15857.15,16028.25,22086073.0,1657.23
09-APR-2019,16048.25,16203.25,15999.65,16121.6,34843987.0,2244.02
10-APR-2019,16138.85,16172.8,15978.2,15999.15,56982204.0,2576.87
11-APR-2019,16018.0,16030.85,15852.3,15874.75,37532853.0,2101.12
12-APR-2019,15918.1,15989.7,15832.0,15911.1,52345311.0,1994.03
15-APR-2019,15917.7,16136.6,15862.0,16113.7,88386836.0,5271.6
16-APR-2019,16166.15,16176.6,16064.35,16084.9,70237133.0,3306.17
18-APR-2019,16177.85,16177.85,16021.0,16079.3,72219746.0,3695.11
22-APR-2019,16077.55,16204.3,16057.9,16150.6,30038085.0,1640.08
23-APR-2019,16179.45,16193.6,16082.45,16166.3,33651817.0,1436.58
24-APR-2019,16182.9,16405.8,16161.35,16370.35,40592814.0,2339.67
25-APR-2019,16361.0,16388.55,16299.2,16352.75,43108679.0,2776.8
26-APR-2019,16393.8,16523.75,16381.45,16504.45,26445478.0,1806.84
30-APR-2019,16510.95,16720.4,16502.45,16705.4,37839366.0,2685.13
02-MAY-2019,16656.9,16673.6,16387.3,16403.7,27472186.0,1851.01
03-MAY-2019,16259.5,16265.3,16065.45,16092.9,32287604.0,2224.45
06-MAY-2019,15949.3,16146.4,15925.4,16111.35,33864211.0,2033.24
07-MAY-2019,16145.65,16225.85,16100.65,16135.75,26138540.0,1691.4
08-MAY-2019,16106.05,16129.4,15998.6,16061.6,25144861.0,1806.81
09-MAY-2019,16031.6,16164.9,16002.45,16132.85,28758628.0,2081.33
10-MAY-2019,16117.6,16146.35,15911.95,15949.6,30520016.0,2261.3
13-MAY-2019,15949.0,16095.7,15915.15,15955.3,25189674.0,1634.45
14-MAY-2019,15942.95,15966.65,15642.95,15762.75,32260097.0,2085.05
15-MAY-2019,15793.35,15896.3,15743.7,15776.8,26513999.0,1563.41
16-MAY-2019,15816.65,15994.25,15779.75,15933.95,20983387.0,1404.02
17-MAY-2019,15962.4,16000.35,15803.2,15843.35,21610726.0,1514.72
20-MAY-2019,15933.3,16009.65,15642.7,15968.2,33973487.0,2055.03
21-MAY-2019,15982.3,15989.05,15737.15,15766.95,21394317.0,1494.32
22-MAY-2019,15750.05,15812.25,15640.6,15666.15,29498528.0,1947.6
23-MAY-2019,15772.05,15819.05,15506.2,15538.85,26404679.0,1813.57
24-MAY-2019,15622.25,15626.35,15461.85,15569.85,27924145.0,1982.8
27-MAY-2019,15587.4,15629.6,15526.4,15556.65,32487615.0,1972.03
28-MAY-2019,15614.1,15806.2,15554.9,15762.05,104740630.0,5491.01
29-MAY-2019,15773.3,15973.0,15754.35,15865.6,30451270.0,2293.72
30-MAY-2019,15908.95,16034.75,15879.2,15997.35,51495682.0,3250.98
31-MAY-2019,16070.6,16197.35,16042.6,16160.65,53201572.0,2650.82
03-JUN-2019,16159.5,16391.0,16082.8,16360.55,28151209.0,2085.29
04-JUN-2019,16276.8,16285.85,16072.9,16105.2,35764516.0,2294.56
06-JUN-2019,16155.8,16159.75,15991.4,16012.1,31264718.0,2276.8
07-JUN-2019,16042.3,16155.05,15972.75,16109.85,29098049.0,1474.48
10-JUN-2019,16176.85,16381.65,16152.2,16362.4,24741844.0,1540.38
11-JUN-2019,16406.25,16488.65,16380.5,16448.1,30617086.0,2001.59
12-JUN-2019,16441.75,16446.95,16283.65,16425.95,29518108.0,1974.22
13-JUN-2019,16340.05,16421.8,16282.65,16316.6,24126342.0,1762.19
14-JUN-2019,16326.7,16336.1,16239.2,16268.2,26301593.0,1596.98
17-JUN-2019,16285.0,16313.55,16190.9,16228.2,21959319.0,1109.81
18-JUN-2019,16215.7,16352.4,16212.3,16322.5,31939866.0,1484.82
19-JUN-2019,16358.75,16391.5,16215.95,16282.7,29330912.0,1498.99
20-JUN-2019,16039.0,16338.75,15994.95,16316.9,33530558.0,1839.08
21-JUN-2019,16343.35,16358.95,16154.85,16189.4,44927711.0,3091.21
24-JUN-2019,16202.4,16231.6,16142.4,16187.4,16349337.0,1110.19
25-JUN-2019,16158.8,16252.95,16050.6,16214.45,19774495.0,1105.27
26-JUN-2019,16152.7,16255.2,16079.2,16101.7,28695169.0,1489.0
27-JUN-2019,16096.2,16129.4,15946.65,15991.8,41146293.0,2572.62
28-JUN-2019,16069.9,16085.4,15904.8,15936.45,37902286.0,1738.31
01-JUL-2019,15982.7,16023.55,15893.55,15916.7,16679967.0,1326.11
02-JUL-2019,15952.9,16096.95,15886.45,16074.1,16987207.0,1325.34
03-JUL-2019,16091.1,16097.15,15906.4,15927.65,16757982.0,1228.16
04-JUL-2019,15901.45,15992.6,15896.9,15942.4,12823195.0,975.14
05-JUL-2019,15960.85,15979.45,15520.0,15550.05,20473922.0,1815.96
08-JUL-2019,15410.85,15480.15,15317.4,15376.0,26980287.0,2171.23
09-JUL-2019,15381.35,15434.0,15123.6,15254.5,23588410.0,2235.38
10-JUL-2019,15077.0,15322.75,15045.1,15168.6,23946977.0,2479.96
11-JUL-2019,15256.55,15258.35,15060.9,15214.25,20376482.0,1611.96
12-JUL-2019,15227.6,15293.35,15186.1,15227.4,24358006.0,1667.36
15-JUL-2019,15516.25,15697.45,15406.25,15662.05,44809100.0,3590.4
16-JUL-2019,15608.75,15630.6,15532.3,15580.45,25114991.0,1971.09
17-JUL-2019,15602.7,15708.8,15508.95,15675.95,31073297.0,2317.2
18-JUL-2019,15554.9,15636.85,15455.05,15498.45,51334929.0,3196.92
19-JUL-2019,15520.7,15611.6,15363.05,15383.65,24071564.0,1841.28
22-JUL-2019,15387.45,15494.05,15334.6,15448.25,21199392.0,1587.46
23-JUL-2019,15497.55,15645.7,15467.7,15493.4,26632051.0,2297.48
24-JUL-2019,15465.8,15531.85,15332.85,15380.75,20116466.0,1691.8
25-JUL-2019,15383.15,15510.6,15343.05,15474.65,28335619.0,2244.21
26-JUL-2019,15442.5,15461.65,15265.35,15348.05,17995198.0,1342.96
29-JUL-2019,15365.1,15528.1,15297.0,15400.85,17712106.0,1385.39
30-JUL-2019,15409.45,15527.5,15361.45,15501.65,24391431.0,2007.89
31-JUL-2019,15437.6,15649.15,15303.7,15620.2,30797834.0,2375.5
01-AUG-2019,15576.95,15593.55,15277.75,15332.1,39775850.0,2412.6
02-AUG-2019,15277.65,15461.05,15208.8,15422.1,25330329.0,1990.95
05-AUG-2019,15349.7,15544.9,15312.55,15518.55,26873535.0,2040.86
06-AUG-2019,15479.2,15636.5,15434.25,15514.8,29684463.0,2245.01
07-AUG-2019,15591.15,15730.7,15522.85,15583.35,21314090.0,1700.24
08-AUG-2019,15677.45,15919.2,15654.45,15867.95,26614771.0,2207.8
09-AUG-2019,15898.0,15945.4,15785.75,15821.35,32476723.0,1607.22
13-AUG-2019,15809.25,15822.4,15379.6,15424.4,18332921.0,1498.48
14-AUG-2019,15467.35,15518.45,15298.5,15466.25,20443965.0,1493.56
16-AUG-2019,15547.4,15552.7,15238.55,15365.35,21253923.0,1861.03
19-AUG-2019,15420.05,15514.9,15396.0,15415.15,13489446.0,986.72
20-AUG-2019,15503.8,15691.65,15467.35,15597.75,27155209.0,1957.88
21-AUG-2019,15598.5,15680.05,15562.0,15578.15,17085453.0,1255.89
22-AUG-2019,15581.5,15703.15,15478.8,15632.0,18016274.0,1476.71
23-AUG-2019,15647.65,15872.85,15639.4,15816.6,27917993.0,2192.84
26-AUG-2019,15825.25,15922.55,15628.1,15890.2,16822219.0,1436.38
27-AUG-2019,15817.3,15833.55,15631.5,15675.3,34222065.0,2969.42
28-AUG-2019,15704.1,15898.0,15703.1,15879.9,20178247.0,1718.96
29-AUG-2019,15774.65,15943.3,15754.9,15884.55,20870908.0,1691.82
30-AUG-2019,15893.9,16039.25,15734.2,16010.4,25878941.0,2182.07
03-SEP-2019,16027.1,16189.45,15935.9,15984.85,20910676.0,1837.72
04-SEP-2019,15985.75,16090.85,15944.4,16032.5,19497738.0,1505.82
05-SEP-2019,16109.2,16142.65,15972.2,16030.95,19716238.0,1637.53
06-SEP-2019,16139.9,16218.8,15991.05,16034.55,33895824.0,2254.97
09-SEP-2019,16023.95,16030.45,15883.6,15919.4,19870754.0,1312.44
11-SEP-2019,15901.15,15955.2,15669.3,15701.8,29755328.0,2051.27
12-SEP-2019,15674.3,15725.75,15525.15,15583.25,20094724.0,1493.01
13-SEP-2019,15608.1,15739.7,15586.7,15722.9,16676082.0,1305.63
16-SEP-2019,15774.45,15854.15,15602.6,15743.15,18942349.0,1593.0
17-SEP-2019,15769.85,15769.85,15563.6,15625.65,19404909.0,1681.46
18-SEP-2019,15649.05,15731.05,15584.1,15702.3,13894347.0,1152.12
19-SEP-2019,15667.0,15675.15,15469.1,15522.45,16325657.0,1388.26
20-SEP-2019,15541.55,15742.55,15434.15,15491.05,47154254.0,4212.65
23-SEP-2019,15611.8,15611.8,14735.55,15040.65,38192804.0,3354.08
24-SEP-2019,15055.05,15380.35,15055.05,15338.65,35122169.0,3030.69
25-SEP-2019,15351.85,15471.0,15268.9,15379.9,26252716.0,2365.7
26-SEP-2019,15374.5,15456.85,15208.4,15312.9,36572789.0,3166.66
27-SEP-2019,15297.7,15412.9,15214.2,15236.4,19972976.0,1643.58
30-SEP-2019,15277.15,15568.45,15259.8,15540.15,24639706.0,2147.44
01-OCT-2019,15559.65,15561.5,15240.95,15300.25,20838455.0,1838.91
03-OCT-2019,15318.8,15417.25,15228.9,15277.95,19672683.0,1588.38
04-OCT-2019,15328.4,15418.8,15285.15,15340.3,22045346.0,1820.69
07-OCT-2019,15368.15,15472.35,15226.7,15246.75,16359132.0,1379.13
09-OCT-2019,15305.1,15317.15,15051.35,15128.75,21599827.0,1746.17
10-OCT-2019,15124.85,15235.6,15034.6,15093.8,24092311.0,2058.72
11-OCT-2019,14871.45,15388.95,14865.1,15321.9,46781069.0,5023.03
14-OCT-2019,15202.2,15338.6,15147.7,15277.75,28977053.0,2497.51
15-OCT-2019,15254.4,15281.45,15191.05,15208.4,34587081.0,2440.66
16-OCT-2019,15223.5,15373.35,15213.2,15344.9,40139861.0,2599.69
17-OCT-2019,15257.95,15313.9,15160.2,15281.9,29872973.0,2430.53
18-OCT-2019,15271.95,15434.55,15241.0,15410.1,25035472.0,2143.07
22-OCT-2019,15033.3,15085.45,14659.45,14688.65,112307829.0,8066.01
23-OCT-2019,14640.85,14911.2,14566.55,14833.35,77030948.0,5416.54
24-OCT-2019,14956.65,14970.35,14756.55,14781.5,51576928.0,3963.43
25-OCT-2019,14883.4,14943.75,14720.85,14898.85,33436273.0,2745.94
27-OCT-2019,15012.45,15058.45,14916.05,14956.4,4721747.0,342.32
29-OCT-2019,14980.15,15199.9,14970.5,15181.4,35883005.0,3084.37
30-OCT-2019,15343.7,15419.65,15212.75,15395.65,41161977.0,3475.42
31-OCT-2019,15436.3,15657.75,15417.0,15559.4,48285119.0,4109.46
01-NOV-2019,15575.35,15636.3,15411.8,15471.2,29764342.0,2592.64
04-NOV-2019,15474.0,15803.35,15428.5,15591.3,46736702.0,3674.77
05-NOV-2019,15613.1,15613.1,15422.8,15533.45,25846772.0,2198.3
06-NOV-2019,15554.05,15647.05,15440.4,15561.3,40153010.0,3279.74
07-NOV-2019,15635.5,15639.7,15532.15,15624.4,24251273.0,1962.7
08-NOV-2019,15646.4,15658.15,15355.7,15383.3,21722268.0,1951.69
11-NOV-2019,15343.25,15354.05,15228.8,15308.55,16836070.0,1561.98
13-NOV-2019,15307.9,15374.05,15192.3,15240.95,28471486.0,2436.47
14-NOV-2019,15292.9,15410.3,15217.3,15388.75,25379073.0,2108.48
15-NOV-2019,15425.05,15471.15,15287.1,15310.6,18374737.0,1678.14
18-NOV-2019,15326.8,15373.85,15251.0,15295.25,22066550.0,1631.52
19-NOV-2019,15318.65,15371.8,15256.85,15304.85,25599935.0,2107.72
20-NOV-2019,15349.05,15349.05,15235.0,15318.5,19887942.0,1759.0
21-NOV-2019,15353.7,15435.4,15279.4,15293.95,21612732.0,1785.5
22-NOV-2019,15216.55,15220.05,14931.35,14995.9,29495740.0,2401.6
25-NOV-2019,15002.2,15112.9,14950.95,15100.6,17414541.0,1529.56
26-NOV-2019,15174.65,15212.65,14867.45,14922.15,54958881.0,4479.36
27-NOV-2019,14957.5,15049.0,14946.55,15022.15,15023394.0,1401.46
28-NOV-2019,15069.15,15136.2,15042.65,15121.75,14650309.0,1395.04
29-NOV-2019,15132.95,15147.25,14964.25,14998.05,13785332.0,1159.02
02-DEC-2019,15056.85,15070.65,14819.4,14852.0,26527817.0,2233.28
03-DEC-2019,14870.9,14956.45,14808.4,14920.75,23102025.0,2103.53
04-DEC-2019,14918.5,15188.55,14896.6,15175.15,27219694.0,2295.68
05-DEC-2019,15164.15,15385.45,15101.8,15367.5,28794873.0,2450.08
06-DEC-2019,15383.45,15390.05,15269.25,15289.6,16934648.0,1363.79
09-DEC-2019,15309.7,15322.55,15136.25,15157.15,18193828.0,1527.23
10-DEC-2019,15120.05,15123.35,14903.25,14946.5,20105891.0,1859.95
11-DEC-2019,14972.0,15147.35,14963.65,15130.3,22965246.0,2129.75
12-DEC-2019,15151.1,15184.15,14890.6,14972.65,27121407.0,2750.23
13-DEC-2019,14987.9,15221.45,14965.15,15200.55,30121794.0,2685.5
16-DEC-2019,15263.75,15446.25,15223.1,15348.7,28614674.0,2666.79
17-DEC-2019,15417.55,15670.35,15387.2,15637.15,35675500.0,3589.74
18-DEC-2019,15680.5,15835.8,15649.15,15710.65,46723697.0,4525.93
19-DEC-2019,15741.2,15835.5,15654.7,15812.95,25099747.0,2629.83
20-DEC-2019,15811.95,15890.95,15781.25,15844.55,29982814.0,2739.61
23-DEC-2019,15811.4,15936.0,15809.05,15865.5,15891898.0,1414.7
24-DEC-2019,15877.4,15880.15,15739.45,15778.2,16014503.0,1570.19
26-DEC-2019,15784.45,15806.85,15690.95,15706.45,17848305.0,1472.24
27-DEC-2019,15740.4,15824.15,15657.5,15780.7,16652327.0,1458.89
30-DEC-2019,15801.5,15868.95,15715.1,15775.0,16249651.0,1400.99
31-DEC-2019,15754.05,15775.25,15634.5,15652.4,19595240.0,1563.39
01-JAN-2020,15705.9,15746.25,15676.7,15722.15,9390770.0,796.37
02-JAN-2020,15754.9,15762.1,15679.65,15709.65,15228631.0,1359.62
03-JAN-2020,15727.6,16004.45,15722.65,15936.6,26007478.0,2470.87
06-JAN-2020,15934.6,16067.65,15831.85,15879.8,24001823.0,2010.92
07-JAN-2020,15893.35,15988.7,15799.8,15895.2,24228858.0,1896.87
08-JAN-2020,15840.9,15974.85,15816.8,15953.45,27441490.0,2705.34
09-JAN-2020,15970.65,16017.25,15857.25,15925.15,27876904.0,2508.81
10-JAN-2020,16040.65,16059.35,15930.65,15959.9,20204002.0,1659.74
13-JAN-2020,16135.5,16275.2,16075.75,16225.9,61139484.0,4660.8
14-JAN-2020,16238.15,16385.95,16226.9,16362.35,34531792.0,2690.27
15-JAN-2020,16354.2,16366.75,16217.1,16346.85,35215518.0,2659.8
16-JAN-2020,16372.15,16423.85,16277.25,16381.65,26236130.0,1988.28
17-JAN-2020,16396.5,16447.35,16310.75,16356.6,20023292.0,1734.8
20-JAN-2020,16389.6,16465.05,16162.5,16207.15,27054398.0,2598.01
21-JAN-2020,16190.8,16221.5,16133.6,16175.2,17456561.0,1447.68
22-JAN-2020,16245.95,16404.6,16211.8,16334.55,26848118.0,2169.56
23-JAN-2020,16380.6,16501.2,16367.75,16474.4,30024513.0,2522.76
24-JAN-2020,16410.5,16498.75,16356.95,16472.75,21184459.0,1776.2
27-JAN-2020,16456.2,16483.9,16385.65,16393.55,13611766.0,1165.01
28-JAN-2020,16442.85,16448.05,16320.6,16429.75,19676966.0,1670.98
29-JAN-2020,16513.2,16577.95,16452.0,16479.3,22195772.0,2065.23
30-JAN-2020,16509.0,16514.1,16287.75,16327.9,18889354.0,1715.04
31-JAN-2020,16333.15,16365.8,16098.45,16144.15,26267958.0,2192.68
01-FEB-2020,16138.6,16319.75,15968.5,16282.65,20546938.0,1950.3
03-FEB-2020,16282.0,16418.9,16034.3,16059.9,28969680.0,2532.58
04-FEB-2020,16174.8,16377.45,16155.8,16350.85,25185175.0,2188.87
05-FEB-2020,16354.45,16463.6,16283.25,16448.55,21910979.0,1767.33
06-FEB-2020,16480.75,16621.35,16330.65,16371.15,23961376.0,1985.09
07-FEB-2020,16453.0,16493.25,16382.4,16470.15,15721118.0,1327.98
10-FEB-2020,16481.5,16522.4,16306.25,16431.9,18044996.0,1489.67
11-FEB-2020,16482.4,16512.1,16409.15,16452.3,16987352.0,1267.17
12-FEB-2020,16462.25,16599.05,16419.45,16538.1,18606682.0,1393.27
13-FEB-2020,16578.75,16696.85,16513.75,16673.05,18884410.0,1492.8
14-FEB-2020,16682.3,16828.2,16624.25,16642.75,19636956.0,1634.46
17-FEB-2020,16707.65,16737.65,16596.2,16647.7,13895849.0,1241.06
18-FEB-2020,16586.9,16773.2,16526.4,16748.75,20798165.0,1817.24
19-FEB-2020,16796.4,16882.45,16754.25,16772.45,16905540.0,1467.37
20-FEB-2020,16826.3,16843.65,16623.9,16649.4,20306178.0,1757.97
24-FEB-2020,16642.75,16749.25,16416.85,16461.8,23422521.0,2023.35
25-FEB-2020,16490.4,16642.4,16443.25,16562.5,25320628.0,2212.93
26-FEB-2020,16497.15,16539.25,16297.25,16332.25,26844091.0,2193.97
27-FEB-2020,16244.95,16258.65,16053.7,16123.8,24504768.0,1889.1
28-FEB-2020,15726.15,15788.45,15156.8,15212.95,42938991.0,3355.36
02-MAR-2020,15355.05,15722.0,15298.0,15427.65,36517724.0,2739.82
03-MAR-2020,15615.05,15793.1,15495.7,15723.2,29631724.0,2394.91
04-MAR-2020,15824.9,15919.95,15612.75,15864.3,32079819.0,2600.65
05-MAR-2020,15912.05,16150.6,15841.1,15871.35,26935544.0,2328.27
06-MAR-2020,15607.35,15699.95,15443.0,15663.45,26044423.0,2019.43
09-MAR-2020,15333.55,15371.0,14705.4,14854.9,36824488.0,2743.3
11-MAR-2020,14524.15,14823.8,14356.1,14681.4,43270683.0,3498.74
12-MAR-2020,14177.4,14231.95,13317.65,13384.8,42866258.0,3442.76
13-MAR-2020,12561.95,13835.35,11624.85,13539.1,47446373.0,3454.27
16-MAR-2020,12963.7,13078.65,12355.15,12451.35,49460331.0,3524.31
17-MAR-2020,12517.5,12677.2,11999.55,12099.25,44085983.0,2772.08
18-MAR-2020,12287.8,12451.1,11643.9,11753.0,45464744.0,2952.46
19-MAR-2020,11183.95,11698.3,10991.25,11340.0,52457773.0,2937.71
20-MAR-2020,11382.4,12710.55,11363.5,12363.4,66433629.0,4246.42
23-MAR-2020,11328.25,11602.45,11108.65,11179.6,44666228.0,2846.42
24-MAR-2020,11159.75,12053.8,11159.3,11865.05,51315528.0,3237.37
25-MAR-2020,11856.9,12514.25,11657.25,12233.35,47599771.0,2691.8
26-MAR-2020,12496.95,12751.55,12306.35,12535.6,47125315.0,2979.31
27-MAR-2020,12778.15,12949.6,12403.85,12569.1,43319863.0,2669.02
30-MAR-2020,12152.95,12774.6,12152.95,12318.8,40751093.0,3216.68
31-MAR-2020,12681.75,12930.8,12466.6,12763.65,38751042.0,2462.73
01-APR-2020,12680.5,12690.6,11989.6,12045.85,40937782.0,2579.66
03-APR-2020,12129.85,12146.95,11621.2,11680.05,40624880.0,2539.29
07-APR-2020,12147.0,12647.4,12132.3,12588.95,39434204.0,2644.03
08-APR-2020,12468.6,12897.5,12437.75,12491.55,40359706.0,2772.93
09-APR-2020,12810.8,12867.35,12648.8,12728.55,36108851.0,2531.49
13-APR-2020,12698.85,12795.7,12527.15,12603.1,28465964.0,1688.14
15-APR-2020,12792.45,12951.4,12661.0,12702.6,47886382.0,2817.98
16-APR-2020,12430.3,12605.4,12205.9,12463.6,69388542.0,3712.54
17-APR-2020,12878.35,12992.05,12596.65,12649.25,46523852.0,3518.83
20-APR-2020,12812.6,12937.95,12742.55,12847.65,39177267.0,2343.63
21-APR-2020,12513.65,12632.5,12375.8,12408.85,37281970.0,2357.59
22-APR-2020,12393.9,12619.45,12322.95,12571.3,27595949.0,1783.46
23-APR-2020,12639.8,13199.75,12596.6,13128.2,39760721.0,2895.44
24-APR-2020,13001.9,13101.4,12792.9,12816.2,32522500.0,2047.15
27-APR-2020,12957.35,13248.95,12928.05,13121.15,40245218.0,2653.73
